paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
GrBXso0e17,Position: Certified Robustness Does Not (Yet) Imply Model Security,Accept (oral),Accept,3.25,3,4,3,3,,
H72JEXAPwo,Position: Political Neutrality in AI Is Impossible — But Here Is How to Approximate It,Accept (oral),Accept,3.75,3,4,4,4,,
HuvAM5x2xG,Position: Formal Mathematical Reasoning—A New Frontier in AI,Accept (spotlight poster),Accept,4.00,5,5,4,2,,
I7nESnBvib,Position: Explainable AI is Causal Discovery in Disguise,Reject (with encouragement),Reject,3.00,3,4,2,3,,
IxCvgUme5S,Position: The Right to AI,Accept (poster),Accept,3.25,3,3,5,2,,
J5MmGPWKfb,Position: Language model developers should report train-test overlap,Accept (spotlight poster),Accept,4.00,5,4,3,4,,
JMoWFkwnvv,Position: Lifetime tuning is incompatible with continual reinforcement learning,Accept (poster),Accept,3.50,4,4,4,2,,
JkcSsFWdGP,Position: Spectral GNNs Rely Less on Graph Fourier Basis than Conceived,Accept (poster),Accept,3.00,3,3,3,,,
KL8bi77TFF,Position: Is Current Research on Adversarial Robustness Addressing the Right Problem?,Reject,Reject,1.75,1,2,3,1,,
L6RpQ1h4Nx,Position: The Most Expensive Part of an LLM *should* be its Training Data,Accept (poster),Accept,3.25,4,3,4,2,,
LEYmr1TsBW,Position: Scaling LLM Agents Requires Asymptotic Analysis with LLM Primitives,Accept (poster),Accept,3.50,2,4,4,4,,
LL39y0Tfxb,Position: Retrieval-augmented systems can be dangerous medical communicators,Accept (poster),Accept,3.33,3,3,4,,,
LkdH35003E,Position: AI Should Not Be An Imitation Game: Centaur Evaluations,Accept (poster),Accept,3.50,2,4,4,4,,
Lrv20S5RZV,Position: Uncertainty Quantification Needs Reassessment for Large Language Model Agents,Accept (poster),Accept,2.75,2,4,2,3,,
MxCJbuJhWG,Position: AI Evaluation Should Learn from How We Test Humans,Accept (poster),Accept,3.50,4,3,3,4,,
Njaljr4V8L,Position: System-2 AI is about Complexity Out of Distribution,Reject,Reject,2.00,2,1,3,2,,
Nr2ulBN50q,Position: Causal Machine Learning Requires Rigorous Synthetic Experiments for Broader Adoption,Accept (poster),Accept,3.25,4,3,3,3,,
OT3WJRwCIf,Position: Causality Is Key to Understand and Balance Multiple Goals in Trustworthy ML and Foundation Models,Reject,Reject,2.25,4,2,2,1,,
QLKBm1PaCU,Position: Editing Large Language Models Poses Serious Safety Risks,Accept (poster),Accept,3.25,5,3,3,2,,
QMgCDPWL9Y,Position: General Intelligence Requires Reward-based Pretraining,Accept (spotlight poster),Accept,4.00,4,5,3,4,,
QlEfwyq9rx,Position: Can Agentic AI Make Gig Economy More Fair ?,Reject,Reject,1.00,1,1,1,1,,
RrvhbxO2hd,Position: LLMs Need a Bayesian Meta-Reasoning Framework for More Robust and Generalizable Reasoning,Accept (poster),Accept,2.75,3,4,2,2,,
RuLsq4LSZK,Position: Future Research and Challenges Remain Towards AI for Software Engineering,Accept (poster),Accept,3.75,4,4,4,3,,
Rxd2TpV6Eg,Position: AI Competitions Provide the Gold Standard for Empirical Rigor in GenAI Evaluation,Accept (oral),Accept,4.00,5,3,4,4,,
SlgXCLZFj3,"Position: Falsify, Don’t Just Discover - AI Generated Discoveries are NOT Born Scientific",Reject,Reject,2.75,2,3,5,1,,
Sz90WdONPz,Position: Hyperbolic Embeddings Are Essential for Health Knowledge Graphs in LLMs and Vector Databases,Reject,Reject,2.50,4,1,2,3,,
T21ixFVruG,Position: Fodor and Pylyshyn's Legacy — Still No Human-like Systematic Compositionality in Neural Networks,Reject (with encouragement),Reject,3.25,4,2,4,3,,
TEkyydR6il,Position: AI's growing due process problem,Accept (poster),Accept,3.00,3,4,2,,,
UTxi86wmas,Position: AI Scaling: From Up to Down and Out,Accept (poster),Accept,3.50,4,2,4,4,,
UXZJ3aL8vE,Position: Supervised Classifiers Answer the Wrong Questions for OOD Detection,Accept (poster),Accept,3.25,4,4,4,1,,
Uh13utzs2m,Position: Continual Learning Should Move Beyond Incremental Classification,Reject,Reject,2.25,1,4,1,3,,
V1FP9WDKa7,Position: Probabilistic Modelling is Sufficient for Causal Inference,Accept (oral),Accept,3.50,3,4,3,4,,
WpePuya3Ki,Position: AI Safety Must Embrace an Antifragile Perspective,Accept (poster),Accept,3.50,4,3,4,3,,
YhZ2PY2nZa,Position: Don't Use the CLT in LLM Evals With Fewer Than a Few Hundred Datapoints,Accept (spotlight poster),Accept,3.75,4,3,3,5,,
YmTxiR1HUX,Position: Contextual Integrity is Inadequately Applied to Language Models,Accept (poster),Accept,3.75,4,4,3,4,,
YuMEUNNpeb,Position: Medical Large Language Model Benchmarks Should Prioritize Construct Validity,Accept (oral),Accept,4.33,4,5,4,,,
asQJx56NqB,Position: We Can’t Understand AI Using our Existing Vocabulary,Accept (spotlight poster),Accept,3.75,3,5,3,4,,
b2gM1HyAgE,Position: Rethinking Explainable Machine Learning as Applied Statistics,Accept (poster),Accept,3.00,3,4,2,3,,
bXfF6Dqe9s,Position: Challenges and Future Directions of Data-Centric AI Alignment,Accept (poster),Accept,3.50,3,4,3,4,,
cRBg1dtj7o,Position: LLM Social Simulations Are a Promising Research Method,Accept (poster),Accept,3.25,3,4,3,3,,
cw7MYyDL33,Position: Not All Explanations for Deep Learning Phenomena Are Equally Valuable,Accept (oral),Accept,2.75,2,4,2,3,,
d2k8uDYlkh,Position: Significant impact of numerical precision in scientific machine learning,Reject (with encouragement),Reject,3.00,3,3,3,3,,
eI8KegpPyX,Position: The Categorization of Race in ML is a Flawed Premise,Accept (spotlight poster),Accept,4.00,5,4,4,3,,
eax2ixyeQL,Position: We Need An Algorithmic Understanding of Generative AI,Accept (spotlight poster),Accept,4.00,4,4,3,5,,
fRk0nKLKrJ,Position: Generative AI Regulation Can Learn from Social Media Regulation,Accept (oral),Accept,4.25,4,4,5,4,,
gCPJFcHskT,Position: Principles of Animal Cognition to Improve LLM Evaluations,Accept (oral),Accept,4.00,4,4,4,4,,
gnyqRarPzW,Position: The Artificial Intelligence and Machine Learning Community Should Adopt a More Transparent and Regulated Peer Review Process,Accept (poster),Accept,3.00,2,3,4,3,,
gwhPvu97Gm,Position: Human Baselines in Model Evaluations Need Rigor and Transparency (With Recommendations & Reporting Checklist),Accept (spotlight poster),Accept,4.25,4,4,4,5,,
hxwIndG0Z8,Position: Iterative Online-Offline Joint Optimization is Needed to Manage Complex LLM Copyright Risks,Accept (poster),Accept,3.75,3,5,4,3,,
j3totqf8xW,Position: Beyond Assistance – Reimagining LLMs as Ethical and Adaptive Co-Creators in Mental Health Care,Accept (poster),Accept,3.00,4,3,3,2,,
j5eEF77JQz,Position: Strong Consumer Protection is an Inalienable Defense for AI Safety in the United States,Accept (poster),Accept,3.00,3,3,2,4,,
jK4dbpEEMo,Position: Limitations of LLMs Can Be Overcome by Carefully Designed Multi-Agent Collaboration,Reject,Reject,1.67,2,1,2,,,
jd1N60VNFE,"Position: Build Agent Advocates, Not Platform Agents",Accept (poster),Accept,3.00,4,3,2,3,,
kJzB6lQmcb,Position: You Can't Manufacture a NeRF,Accept (poster),Accept,3.25,4,1,3,5,,
l8QemUZaIA,Position: The AI Conference Peer Review Crisis Demands Author Feedback and Reviewer Rewards,Accept (oral),Accept,3.25,4,3,3,3,,
mWlnrtOTtm,Position: Humanity Faces Existential Risk from Gradual Disempowerment,Accept (poster),Accept,4.50,5,4,5,4,,
mzc1KPkIMJ,Position: Algebra Unveils Deep Learning - An Invitation to Neuroalgebraic Geometry,Accept (spotlight poster),Accept,4.25,4,4,5,4,,
n1rqG1LnRF,"Position: AI for Just Work: Constructing Diverse Imaginations of AI beyond ""Replacing Humans''",Reject,Reject,2.00,2,1,2,3,,
nDFpl2lhoH,Position: Graph Learning Will Lose Relevance Due To Poor Benchmarks,Accept (poster),Accept,3.25,3,4,2,4,,
nrlGUdlo16,"Position: Solve Layerwise Linear Models First to Understand Neural Dynamical Phenomena (Neural Collapse, Emergence, Lazy/Rich Regime, and Grokking)",Accept (poster),Accept,3.50,2,5,2,5,,
q7QJyxgAq4,"Position: We Need Responsible, Application-Driven (RAD) AI Research",Accept (poster),Accept,3.33,4,3,3,,,
tctWi7I5wd,Position: Rethinking LLM Bias Probing Using Lessons from the Social Sciences,Accept (spotlight poster),Accept,4.00,4,3,4,5,,
vMTijVnXQ8,Position: Transformers Have the Potential to Achieve AGI,Reject (with encouragement),Reject,3.33,3,4,3,,,
wjQqi7DJM2,"Position: Efficient General Intelligence requires Neuro-Symbolic Integration: Pillars, Benchmarks, and Beyond",Reject,Reject,2.25,2,2,1,4,,
wkisIZbntD,Position: Trustworthy AI Agents Require the Integration of Large Language Models and Formal Methods,Accept (poster),Accept,2.75,4,2,3,2,,
yYJo8czj4f,Position: Democratic AI is Possible. The Democracy Levels Framework Shows How It Might Work.,Accept (poster),Accept,3.25,2,3,4,4,,
zfohnbkMu0,Position: Machine Learning Models Have a Supply Chain Problem,Accept (poster),Accept,3.50,3,3,5,3,,
