paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
uLOFyiruin,Babel-ImageNet: Massively Multilingual Evaluation of Vision-and-Language Representations,Reject,Reject,6.50,6,6,8,6,,
uLOFyiruin,Babel-ImageNet: Massively Multilingual Evaluation of Vision-and-Language Representations,Reject,Reject,6.50,6,6,8,6,,
uKB4cFNQFg,BEND: Benchmarking DNA Language Models on Biologically Meaningful Tasks,Accept,Accept,5.00,5,6,6,3,,
uKB4cFNQFg,BEND: Benchmarking DNA Language Models on Biologically Meaningful Tasks,Accept,Accept,5.00,5,6,6,3,,
uKB4cFNQFg,BEND: Benchmarking DNA Language Models on Biologically Meaningful Tasks,Accept,Accept,5.00,5,6,6,3,,
uJVHygNeSZ,GTA: A Geometry-Aware Attention Mechanism for Multi-View Transformers,Accept,Accept,6.25,8,6,5,6,,
uJVHygNeSZ,GTA: A Geometry-Aware Attention Mechanism for Multi-View Transformers,Accept,Accept,6.25,8,6,5,6,,
uJVHygNeSZ,GTA: A Geometry-Aware Attention Mechanism for Multi-View Transformers,Accept,Accept,6.25,8,6,5,6,,
uIv5SaxXLv,NeuralQP: A General Hypergraph-based Optimization Framework for Large-scale Quadratically Constrained Quadratic Programs,Reject,Reject,4.50,3,5,5,5,,
uIv5SaxXLv,NeuralQP: A General Hypergraph-based Optimization Framework for Large-scale Quadratically Constrained Quadratic Programs,Reject,Reject,4.50,3,5,5,5,,
uIv5SaxXLv,NeuralQP: A General Hypergraph-based Optimization Framework for Large-scale Quadratically Constrained Quadratic Programs,Reject,Reject,4.50,3,5,5,5,,
uIKZSStON3,In-context Exploration-Exploitation for Reinforcement Learning,Accept,Accept,7.25,8,5,8,8,,
uIKZSStON3,In-context Exploration-Exploitation for Reinforcement Learning,Accept,Accept,7.25,8,5,8,8,,
uIKZSStON3,In-context Exploration-Exploitation for Reinforcement Learning,Accept,Accept,7.25,8,5,8,8,,
uHdf9F1tY4,DiffusionShield: A Watermark for Data Copyright Protection against Generative Diffusion Models,Reject,Reject,5.50,6,3,8,5,,
uHdf9F1tY4,DiffusionShield: A Watermark for Data Copyright Protection against Generative Diffusion Models,Reject,Reject,5.50,6,3,8,5,,
uHdf9F1tY4,DiffusionShield: A Watermark for Data Copyright Protection against Generative Diffusion Models,Reject,Reject,5.50,6,3,8,5,,
uFHDOSfuGS,An Entropic Risk Measure for Robust Counterfactual Explanations,Reject,Reject,3.50,3,3,3,5,,
uFHDOSfuGS,An Entropic Risk Measure for Robust Counterfactual Explanations,Reject,Reject,3.50,3,3,3,5,,
uFHDOSfuGS,An Entropic Risk Measure for Robust Counterfactual Explanations,Reject,Reject,3.50,3,3,3,5,,
uELjxVbrqG,Enhanced Face Recognition using Intra-class Incoherence Constraint,Accept,Accept,7.00,8,6,6,8,,
uELjxVbrqG,Enhanced Face Recognition using Intra-class Incoherence Constraint,Accept,Accept,7.00,8,6,6,8,,
uELjxVbrqG,Enhanced Face Recognition using Intra-class Incoherence Constraint,Accept,Accept,7.00,8,6,6,8,,
uDxeSZ1wdI,Entity-Centric Reinforcement Learning for Object Manipulation from Pixels,Accept,Accept,7.50,8,8,6,8,,
uDxeSZ1wdI,Entity-Centric Reinforcement Learning for Object Manipulation from Pixels,Accept,Accept,7.50,8,8,6,8,,
uDxeSZ1wdI,Entity-Centric Reinforcement Learning for Object Manipulation from Pixels,Accept,Accept,7.50,8,8,6,8,,
uBpSkFGVQU,Depth-Guided Self-Supervised Learning: Seeing the World in 3D,Reject,Reject,3.67,3,3,5,,,
uBpSkFGVQU,Depth-Guided Self-Supervised Learning: Seeing the World in 3D,Reject,Reject,3.67,3,3,5,,,
uBpSkFGVQU,Depth-Guided Self-Supervised Learning: Seeing the World in 3D,Reject,Reject,3.67,3,3,5,,,
uBU33YNVL3,Bounded Loss Robustness: Enhancing the MAE Loss for Large-Scale Noisy Data Learning,Reject,Reject,5.25,8,5,3,5,,
uBU33YNVL3,Bounded Loss Robustness: Enhancing the MAE Loss for Large-Scale Noisy Data Learning,Reject,Reject,5.25,8,5,3,5,,
uBU33YNVL3,Bounded Loss Robustness: Enhancing the MAE Loss for Large-Scale Noisy Data Learning,Reject,Reject,5.25,8,5,3,5,,
uAp7YdKrlx,Time Series Missing Imputation with Multivariate Radial Based Function Neural Network,Reject,Reject,3.00,5,3,1,,,
uAp7YdKrlx,Time Series Missing Imputation with Multivariate Radial Based Function Neural Network,Reject,Reject,3.00,5,3,1,,,
uAp7YdKrlx,Time Series Missing Imputation with Multivariate Radial Based Function Neural Network,Reject,Reject,3.00,5,3,1,,,
u8L1zzGXRq,Impact of Molecular Representations on Deep Learning Model Comparisons in Drug Response Predictions,Reject,Reject,3.00,5,1,3,3,,
u8L1zzGXRq,Impact of Molecular Representations on Deep Learning Model Comparisons in Drug Response Predictions,Reject,Reject,3.00,5,1,3,3,,
u8L1zzGXRq,Impact of Molecular Representations on Deep Learning Model Comparisons in Drug Response Predictions,Reject,Reject,3.00,5,1,3,3,,
u859gX7ADC,Augmenting Transformers with Recursively Composed Multi-grained Representations,Accept,Accept,6.25,6,8,5,6,,
u859gX7ADC,Augmenting Transformers with Recursively Composed Multi-grained Representations,Accept,Accept,6.25,6,8,5,6,,
u859gX7ADC,Augmenting Transformers with Recursively Composed Multi-grained Representations,Accept,Accept,6.25,6,8,5,6,,
u6jbcaCHqO,SciBench: Evaluating College-Level Scientific Problem-Solving Abilities of Large Language Models,Reject,Reject,5.60,6,3,5,8,6,
u6jbcaCHqO,SciBench: Evaluating College-Level Scientific Problem-Solving Abilities of Large Language Models,Reject,Reject,5.60,6,3,5,8,6,
u6jbcaCHqO,SciBench: Evaluating College-Level Scientific Problem-Solving Abilities of Large Language Models,Reject,Reject,5.60,6,3,5,8,6,
u6imHU4Ebu,Large Language Models as Generalizable Policies for Embodied Tasks,Accept,Accept,5.75,5,6,6,6,,
u6imHU4Ebu,Large Language Models as Generalizable Policies for Embodied Tasks,Accept,Accept,5.75,5,6,6,6,,
u6imHU4Ebu,Large Language Models as Generalizable Policies for Embodied Tasks,Accept,Accept,5.75,5,6,6,6,,
u2as4lHoyl,ReFACT: Updating Text-to-Image Models by Editing the Text Encoder,Reject,Reject,5.00,5,5,5,5,,
u2as4lHoyl,ReFACT: Updating Text-to-Image Models by Editing the Text Encoder,Reject,Reject,5.00,5,5,5,5,,
u2as4lHoyl,ReFACT: Updating Text-to-Image Models by Editing the Text Encoder,Reject,Reject,5.00,5,5,5,5,,
u11Jwd3opH,Attacking Graph Neural Networks with Bit Flips: Weisfeiler and Lehman Go Indifferent,Reject,Reject,4.20,5,5,3,3,5,
u11Jwd3opH,Attacking Graph Neural Networks with Bit Flips: Weisfeiler and Lehman Go Indifferent,Reject,Reject,4.20,5,5,3,3,5,
u11Jwd3opH,Attacking Graph Neural Networks with Bit Flips: Weisfeiler and Lehman Go Indifferent,Reject,Reject,4.20,5,5,3,3,5,
tvhaxkMKAn,Towards Understanding Sycophancy in Language Models,Accept,Accept,6.50,6,8,6,6,,
tvhaxkMKAn,Towards Understanding Sycophancy in Language Models,Accept,Accept,6.50,6,8,6,6,,
tvhaxkMKAn,Towards Understanding Sycophancy in Language Models,Accept,Accept,6.50,6,8,6,6,,
tqiAfRT1Lq,Eliciting Human Preferences with Language Models,Reject,Reject,5.50,5,6,6,5,,
tqiAfRT1Lq,Eliciting Human Preferences with Language Models,Reject,Reject,5.50,5,6,6,5,,
tqiAfRT1Lq,Eliciting Human Preferences with Language Models,Reject,Reject,5.50,5,6,6,5,,
tqHgSxRwiK,Test Relative Fairness in Human Decisions With Machine Learning,Reject,Reject,3.00,3,3,3,,,
tqHgSxRwiK,Test Relative Fairness in Human Decisions With Machine Learning,Reject,Reject,3.00,3,3,3,,,
tqHgSxRwiK,Test Relative Fairness in Human Decisions With Machine Learning,Reject,Reject,3.00,3,3,3,,,
tnBaiidobu,Does CLIP’s generalization performance mainly stem from high train-test similarity?,Accept,Accept,5.75,6,6,6,5,,
tnBaiidobu,Does CLIP’s generalization performance mainly stem from high train-test similarity?,Accept,Accept,5.75,6,6,6,5,,
tnBaiidobu,Does CLIP’s generalization performance mainly stem from high train-test similarity?,Accept,Accept,5.75,6,6,6,5,,
tnAPOvvNzZ,"JsonTuning: Towards Generalizable, Robust, and Controllable Instruction Tuning",Reject,Reject,5.50,6,6,5,5,,
tnAPOvvNzZ,"JsonTuning: Towards Generalizable, Robust, and Controllable Instruction Tuning",Reject,Reject,5.50,6,6,5,5,,
tnAPOvvNzZ,"JsonTuning: Towards Generalizable, Robust, and Controllable Instruction Tuning",Reject,Reject,5.50,6,6,5,5,,
tmsqb6WpLz,Dissecting learning and forgetting in language model finetuning,Accept,Accept,5.75,5,5,5,8,,
tmsqb6WpLz,Dissecting learning and forgetting in language model finetuning,Accept,Accept,5.75,5,5,5,8,,
tmsqb6WpLz,Dissecting learning and forgetting in language model finetuning,Accept,Accept,5.75,5,5,5,8,,
tiiAzqi6Ol,Compositional Preference Models for Aligning LMs,Accept,Accept,5.75,8,3,6,6,,
tiiAzqi6Ol,Compositional Preference Models for Aligning LMs,Accept,Accept,5.75,8,3,6,6,,
tiiAzqi6Ol,Compositional Preference Models for Aligning LMs,Accept,Accept,5.75,8,3,6,6,,
thbtoAkCe9,$\mathbb{D}^2$ Pruning: Message Passing for Balancing Diversity & Difficulty in Data Pruning,Accept,Accept,5.60,5,5,6,6,6,
thbtoAkCe9,$\mathbb{D}^2$ Pruning: Message Passing for Balancing Diversity & Difficulty in Data Pruning,Accept,Accept,5.60,5,5,6,6,6,
thbtoAkCe9,$\mathbb{D}^2$ Pruning: Message Passing for Balancing Diversity & Difficulty in Data Pruning,Accept,Accept,5.60,5,5,6,6,6,
tgjGR7eY5H,RL4CO: a Unified Reinforcement Learning for Combinatorial Optimization Library,Reject,Reject,4.50,3,5,5,5,,
tgjGR7eY5H,RL4CO: a Unified Reinforcement Learning for Combinatorial Optimization Library,Reject,Reject,4.50,3,5,5,5,,
tgjGR7eY5H,RL4CO: a Unified Reinforcement Learning for Combinatorial Optimization Library,Reject,Reject,4.50,3,5,5,5,,
tfyLS1cB5W,Encoding Ontologies with Holographic Reduced Representations for Transformers,Reject,Reject,4.00,6,3,3,,,
tfyLS1cB5W,Encoding Ontologies with Holographic Reduced Representations for Transformers,Reject,Reject,4.00,6,3,3,,,
tfyLS1cB5W,Encoding Ontologies with Holographic Reduced Representations for Transformers,Reject,Reject,4.00,6,3,3,,,
tfp4FxWCC8,Topo-Diffusion: Topological Diffusion Model for Image and Point Cloud Generation,Reject,Reject,6.50,6,6,6,8,,
tfp4FxWCC8,Topo-Diffusion: Topological Diffusion Model for Image and Point Cloud Generation,Reject,Reject,6.50,6,6,6,8,,
tfp4FxWCC8,Topo-Diffusion: Topological Diffusion Model for Image and Point Cloud Generation,Reject,Reject,6.50,6,6,6,8,,
tcFcKyJgRM,HeaP: Hierarchical Policies for Web Actions using LLMs,Reject,Reject,5.00,8,3,6,3,,
tcFcKyJgRM,HeaP: Hierarchical Policies for Web Actions using LLMs,Reject,Reject,5.00,8,3,6,3,,
tcFcKyJgRM,HeaP: Hierarchical Policies for Web Actions using LLMs,Reject,Reject,5.00,8,3,6,3,,
ta2ctBXj1J,CityGPT: Generative Transformer for City Layout of Arbitrary Building Shape,Reject,Reject,5.00,3,6,5,6,,
ta2ctBXj1J,CityGPT: Generative Transformer for City Layout of Arbitrary Building Shape,Reject,Reject,5.00,3,6,5,6,,
ta2ctBXj1J,CityGPT: Generative Transformer for City Layout of Arbitrary Building Shape,Reject,Reject,5.00,3,6,5,6,,
tWNHQq7gZX,Universal Sleep Decoder: Aligning awake and sleep neural representation across subjects,Reject,Reject,5.00,3,6,6,,,
tWNHQq7gZX,Universal Sleep Decoder: Aligning awake and sleep neural representation across subjects,Reject,Reject,5.00,3,6,6,,,
tWNHQq7gZX,Universal Sleep Decoder: Aligning awake and sleep neural representation across subjects,Reject,Reject,5.00,3,6,6,,,
tVuZa1bgOs,Towards reporting bias in visual-language datasets: bimodal augmentation by decoupling object-attribute association,Reject,Reject,6.00,5,6,8,5,,
tVuZa1bgOs,Towards reporting bias in visual-language datasets: bimodal augmentation by decoupling object-attribute association,Reject,Reject,6.00,5,6,8,5,,
tVuZa1bgOs,Towards reporting bias in visual-language datasets: bimodal augmentation by decoupling object-attribute association,Reject,Reject,6.00,5,6,8,5,,
tVTN7Zs0ml,GraphCare: Enhancing Healthcare Predictions with Personalized Knowledge Graphs,Accept,Accept,6.00,6,6,6,,,
tVTN7Zs0ml,GraphCare: Enhancing Healthcare Predictions with Personalized Knowledge Graphs,Accept,Accept,6.00,6,6,6,,,
tVTN7Zs0ml,GraphCare: Enhancing Healthcare Predictions with Personalized Knowledge Graphs,Accept,Accept,6.00,6,6,6,,,
tUoBaW8KH1,Rethinking the Smoothness of Node Features Learned by Graph Convolutional Networks,Reject,Reject,5.00,6,6,5,3,,
tUoBaW8KH1,Rethinking the Smoothness of Node Features Learned by Graph Convolutional Networks,Reject,Reject,5.00,6,6,5,3,,
tUoBaW8KH1,Rethinking the Smoothness of Node Features Learned by Graph Convolutional Networks,Reject,Reject,5.00,6,6,5,3,,
tUM39YTRxH,Text2Reward: Reward Shaping with Language Models for Reinforcement Learning,Accept,Accept,7.00,8,6,8,6,,
tUM39YTRxH,Text2Reward: Reward Shaping with Language Models for Reinforcement Learning,Accept,Accept,7.00,8,6,8,6,,
tUM39YTRxH,Text2Reward: Reward Shaping with Language Models for Reinforcement Learning,Accept,Accept,7.00,8,6,8,6,,
tS3gexmfeT,Fusion Token: Enhancing Compression and Efficiency in Language Model Tokenization,Reject,Reject,3.50,3,3,5,3,,
tS3gexmfeT,Fusion Token: Enhancing Compression and Efficiency in Language Model Tokenization,Reject,Reject,3.50,3,3,5,3,,
tS3gexmfeT,Fusion Token: Enhancing Compression and Efficiency in Language Model Tokenization,Reject,Reject,3.50,3,3,5,3,,
tQqLV2N0uz,Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling,Reject,Reject,5.40,6,5,5,6,5,
tQqLV2N0uz,Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling,Reject,Reject,5.40,6,5,5,6,5,
tQqLV2N0uz,Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling,Reject,Reject,5.40,6,5,5,6,5,
tOzCcDdH9O,Matryoshka Diffusion Models,Accept,Accept,6.25,6,8,6,5,,
tOzCcDdH9O,Matryoshka Diffusion Models,Accept,Accept,6.25,6,8,6,5,,
tOzCcDdH9O,Matryoshka Diffusion Models,Accept,Accept,6.25,6,8,6,5,,
tNAucRS0QQ,General-purpose Pre-trained Model Towards Cross-domain Molecule Learning,Reject,Reject,5.25,3,5,8,5,,
tNAucRS0QQ,General-purpose Pre-trained Model Towards Cross-domain Molecule Learning,Reject,Reject,5.25,3,5,8,5,,
tNAucRS0QQ,General-purpose Pre-trained Model Towards Cross-domain Molecule Learning,Reject,Reject,5.25,3,5,8,5,,
t5LXyWbs5p,Frequency-Aware Masked Autoencoders for Multimodal Pretraining on Biosignals,Reject,Reject,5.50,3,8,5,6,,
t5LXyWbs5p,Frequency-Aware Masked Autoencoders for Multimodal Pretraining on Biosignals,Reject,Reject,5.50,3,8,5,6,,
t5LXyWbs5p,Frequency-Aware Masked Autoencoders for Multimodal Pretraining on Biosignals,Reject,Reject,5.50,3,8,5,6,,
t4HiVGGzML,Search-Adaptor: Text Embedding Customization for Information Retrieval,Reject,Reject,5.33,8,5,3,,,
t4HiVGGzML,Search-Adaptor: Text Embedding Customization for Information Retrieval,Reject,Reject,5.33,8,5,3,,,
t4HiVGGzML,Search-Adaptor: Text Embedding Customization for Information Retrieval,Reject,Reject,5.33,8,5,3,,,
t3vnnLeajU,Controlling Vision-Language Models for Multi-Task Image Restoration,Accept,Accept,5.25,6,3,6,6,,
t3vnnLeajU,Controlling Vision-Language Models for Multi-Task Image Restoration,Accept,Accept,5.25,6,3,6,6,,
t3vnnLeajU,Controlling Vision-Language Models for Multi-Task Image Restoration,Accept,Accept,5.25,6,3,6,6,,
t3gOYtv1xV,Carrying over Algorithm in Transformers,Reject,Reject,4.25,1,5,6,5,,
t3gOYtv1xV,Carrying over Algorithm in Transformers,Reject,Reject,4.25,1,5,6,5,,
t3gOYtv1xV,Carrying over Algorithm in Transformers,Reject,Reject,4.25,1,5,6,5,,
t0m0DdCCQ2,Liteformer: Lightweight Evoformer for Protein Structure Prediction,Reject,Reject,4.33,5,5,3,,,
t0m0DdCCQ2,Liteformer: Lightweight Evoformer for Protein Structure Prediction,Reject,Reject,4.33,5,5,3,,,
t0m0DdCCQ2,Liteformer: Lightweight Evoformer for Protein Structure Prediction,Reject,Reject,4.33,5,5,3,,,
sysX9XMGdF,Understanding and Tackling Over-Dilution in Graph Neural Networks,Reject,Reject,5.50,6,5,5,6,,
sysX9XMGdF,Understanding and Tackling Over-Dilution in Graph Neural Networks,Reject,Reject,5.50,6,5,5,6,,
sysX9XMGdF,Understanding and Tackling Over-Dilution in Graph Neural Networks,Reject,Reject,5.50,6,5,5,6,,
svSWP21tdp,Fairness Feedback Loops: Training on Synthetic Data Amplifies Bias,Reject,Reject,3.00,3,3,3,3,,
svSWP21tdp,Fairness Feedback Loops: Training on Synthetic Data Amplifies Bias,Reject,Reject,3.00,3,3,3,3,,
svSWP21tdp,Fairness Feedback Loops: Training on Synthetic Data Amplifies Bias,Reject,Reject,3.00,3,3,3,3,,
svIdLLZpsA,Real-Fake: Effective Training Data Synthesis Through Distribution Matching,Accept,Accept,6.00,8,6,5,5,,
svIdLLZpsA,Real-Fake: Effective Training Data Synthesis Through Distribution Matching,Accept,Accept,6.00,8,6,5,5,,
svIdLLZpsA,Real-Fake: Effective Training Data Synthesis Through Distribution Matching,Accept,Accept,6.00,8,6,5,5,,
sq5gkjC9jv,Topological Expressive Power of ReLU Neural Networks,Reject,Reject,5.67,6,8,3,,,
sq5gkjC9jv,Topological Expressive Power of ReLU Neural Networks,Reject,Reject,5.67,6,8,3,,,
sq5gkjC9jv,Topological Expressive Power of ReLU Neural Networks,Reject,Reject,5.67,6,8,3,,,
sn7CYWyavh,Whole-Song Hierarchical Generation of Symbolic Music Using Cascaded Diffusion Models,Accept,Accept,7.25,8,5,8,8,,
sn7CYWyavh,Whole-Song Hierarchical Generation of Symbolic Music Using Cascaded Diffusion Models,Accept,Accept,7.25,8,5,8,8,,
sn7CYWyavh,Whole-Song Hierarchical Generation of Symbolic Music Using Cascaded Diffusion Models,Accept,Accept,7.25,8,5,8,8,,
smy4DsUbBo,Energy-conserving equivariant GNN for elasticity of lattice architected metamaterials,Accept,Accept,6.00,5,8,5,6,,
smy4DsUbBo,Energy-conserving equivariant GNN for elasticity of lattice architected metamaterials,Accept,Accept,6.00,5,8,5,6,,
smy4DsUbBo,Energy-conserving equivariant GNN for elasticity of lattice architected metamaterials,Accept,Accept,6.00,5,8,5,6,,
shgx0eqdw6,ARGS: Alignment as Reward-Guided Search,Accept,Accept,7.00,8,6,8,6,,
shgx0eqdw6,ARGS: Alignment as Reward-Guided Search,Accept,Accept,7.00,8,6,8,6,,
shgx0eqdw6,ARGS: Alignment as Reward-Guided Search,Accept,Accept,7.00,8,6,8,6,,
scFfMOOGD8,Learnable Invisible Backdoor for Diffusion Models,Reject,Reject,4.25,3,3,3,8,,
scFfMOOGD8,Learnable Invisible Backdoor for Diffusion Models,Reject,Reject,4.25,3,3,3,8,,
scFfMOOGD8,Learnable Invisible Backdoor for Diffusion Models,Reject,Reject,4.25,3,3,3,8,,
sbiU3WZpTp,On the Robustness of Latent Diffusion Models,Reject,Reject,5.33,6,5,5,,,
sbiU3WZpTp,On the Robustness of Latent Diffusion Models,Reject,Reject,5.33,6,5,5,,,
sbiU3WZpTp,On the Robustness of Latent Diffusion Models,Reject,Reject,5.33,6,5,5,,,
sb0ojNl7F6,End-Effector-Elbow: A New Action Space for Robot Learning,Reject,Reject,5.00,3,8,3,6,,
sb0ojNl7F6,End-Effector-Elbow: A New Action Space for Robot Learning,Reject,Reject,5.00,3,8,3,6,,
sb0ojNl7F6,End-Effector-Elbow: A New Action Space for Robot Learning,Reject,Reject,5.00,3,8,3,6,,
sZZ3R0lV9f,Perturb-and-Compare Approach for Detecting Out-of-Distribution Samples in Constrained Access Environments,Reject,Reject,5.25,5,8,5,3,,
sZZ3R0lV9f,Perturb-and-Compare Approach for Detecting Out-of-Distribution Samples in Constrained Access Environments,Reject,Reject,5.25,5,8,5,3,,
sZZ3R0lV9f,Perturb-and-Compare Approach for Detecting Out-of-Distribution Samples in Constrained Access Environments,Reject,Reject,5.25,5,8,5,3,,
sY5N0zY5Od,DSPy: Compiling Declarative Language Model Calls into State-of-the-Art Pipelines,Accept,Accept,7.33,8,8,6,,,
sY5N0zY5Od,DSPy: Compiling Declarative Language Model Calls into State-of-the-Art Pipelines,Accept,Accept,7.33,8,8,6,,,
